2024-06-19 20:08:30,691 - INFO - Patent with id 9 updated successfully
2024-06-20 11:35:48,790 - INFO - No patents found with title Example Title for deletion
2024-06-20 11:36:05,163 - INFO - No patents found with title patent Title for deletion
2024-06-20 11:36:39,219 - INFO - No patents found with title patt Title for deletion
2024-06-20 11:37:59,210 - INFO - Patent US10987654B2title=patt Title not found for deletion
2024-06-20 11:42:17,214 - INFO - No patent found with patnum US10987654B2 and title patent Title for deletion
2024-06-20 11:42:31,274 - INFO - No patent found with patnum US10987654B2 and title patt Title for deletion
2024-06-20 11:43:27,506 - INFO - Deleted patent with patnum US10987654B2 and title patt successfully
2024-06-20 11:52:55,655 - INFO - Patent with id 9 not found for update
2024-06-20 11:54:28,565 - INFO - Patent with id 10 updated successfully
2024-06-20 12:09:00,616 - INFO - No patents found with title screamlit for deletion
2024-06-20 12:10:06,200 - INFO - No patents found with application number 12345 for deletion
2024-06-20 12:10:43,941 - INFO - No patents found with application number hogwhiohg for deletion
2024-06-20 12:33:38,456 - INFO - Patent with id 10 updated successfully
2024-06-20 12:34:40,662 - INFO - Patent US11020375B2 found in the database
2024-06-20 12:46:00,840 - INFO - Patent with id 10 updated successfully
2024-06-20 12:49:54,482 - INFO - Patent with id 10 updated successfully
2024-06-20 12:59:31,177 - WARNING - Use PUT method to update patent details
2024-06-20 15:24:48,099 - INFO - Patent with id 10 updated successfully
2024-06-20 15:32:06,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:06,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:07,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:07,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:08,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:08,237 - INFO - Patent with id 10 updated successfully
2024-06-20 15:32:08,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:09,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:09,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:10,037 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:10,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:11,034 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:11,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:12,034 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:12,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:13,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:13,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:14,036 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:14,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:15,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:15,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:16,036 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:16,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:17,035 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:17,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:18,035 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:18,807 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:19,034 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:19,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:20,036 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:20,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:21,034 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:21,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:22,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:22,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:23,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:23,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:24,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:24,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:25,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:25,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:26,036 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:26,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:27,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:27,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:28,051 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:28,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:29,035 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:29,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:30,034 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:30,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:31,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:31,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:32,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:32,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:33,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:33,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:34,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:34,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:35,034 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:35,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:36,036 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:36,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:37,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:37,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:38,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:38,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:39,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:39,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:40,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:40,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:41,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:41,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:42,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:42,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:43,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:43,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:44,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:44,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:45,039 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:45,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:46,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:46,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:47,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:47,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:48,036 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:48,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:49,035 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:49,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:50,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:50,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:51,040 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:51,812 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:52,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:52,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:53,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:53,807 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:54,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:54,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:55,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:55,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:56,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:56,810 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:57,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:57,807 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:58,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:58,809 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:59,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:32:59,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:00,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:00,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:01,034 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:01,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:02,038 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:02,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:03,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:04,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:05,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:06,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:07,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:08,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
2024-06-20 15:33:09,811 - ERROR - Error updating patents: The current Flask app is not registered with this 'SQLAlchemy' instance. Did you forget to call 'init_app', or did you create multiple 'SQLAlchemy' instances?
